KLF4	0.499056729103715	0.499099682755074	0.0107363715069246	0.500943270896285	0.500900317244926	0.0107363715069246	1.19500328535901e-06	1.21216551587561e-05	2.34511571180452e-05
GAPDH	0	0.000103363361357543	0.000975128000793007	1	0.999896636638642	0.000975128000793015	4.06903257765768e-07	6.51054488324746e-05	0.000590598404665776
HSPA4L	0.04950295398967	0.0495385522243741	0.00594473729981391	0.95049704601033	0.950461447775626	0.00594473729981391	2.093450468146e-06	1.85860385704806e-05	0.000112729643108242
PYCARD	0.202508176098065	0.202158076845406	0.00987946389526408	0.797491823901935	0.797841923154594	0.00987946389526408	1.69928851539931e-06	1.19147190083798e-05	1.85019018600924e-05
ANXA3	0	0.000504436319753978	0.0047588427228831	1	0.999495563680246	0.0047588427228831	5.49587652017601e-07	1.87256508282437e-05	0.000130665809871202
AMPD2	0	0	0	1	1	0	4.4802914806527e-08	1.01899729900656e-05	7.55009697112034e-05
MUC2	0	0	0	1	1	0	2.36493764029298e-09	2.72602936643346e-05	0.000249826179838221
IL23A	0	0	0	1	1	0	1.79662783910693e-09	2.30245670357897e-05	0.00020882467528992
CXorf21	0.119828534571214	0.120644513704688	0.0173845549470883	0.880171465428787	0.879355486295312	0.0173845549470883	8.33908195307972e-07	7.35820296747021e-06	1.93168384724133e-05
NFKBIB	0	0	0	1	1	0	1.82812134473321e-09	1.68308946554148e-05	9.92699265205161e-05
TNFSF15	0	0	0	1	1	0	7.37673578616872e-07	2.25281572791603e-05	0.000171323049107356
IFNA2	0	0	0	1	1	0	6.50859224941622e-09	9.4100088328495e-06	8.04319949056761e-05
NT5DC2	0	0.000284518162831797	0.00155659200742677	1	0.999715481837168	0.00155659200742677	1.86695373123397e-07	7.01998661307754e-06	1.49664667038683e-05
HIVEP2	0.0222042633005843	0.0218865339516114	0.00871551953926948	0.977795736699416	0.978113466048389	0.00871551953926949	3.94663520572608e-07	1.02766615819361e-05	3.39501438592629e-05
CSF2RA	0.406766821067071	0.407868965189394	0.0249681514952463	0.593233178932929	0.592131034810606	0.0249681514952463	1.73829667780479e-06	1.5121745247814e-05	2.35325320484761e-05
MAVS	0	0.000849499089604802	0.00597033418955858	1	0.999150500910395	0.00597033418955858	1.05848334063865e-07	5.29888006925502e-06	6.94777270042982e-06
LHFP	0	0	0	1	1	0	6.86291486608487e-08	8.67446568685897e-06	6.36413103273933e-05
NOD2	0.482552622481903	0.481543587185391	0.0109074832009402	0.517447377518097	0.518456412814609	0.0109074832009402	3.30711381745762e-09	8.22969723227598e-06	1.39149013697575e-05
PHLDA1	0.226771857843014	0.226931341931567	0.014541495286212	0.773228142156986	0.773068658068433	0.0145414952862121	1.97219885561553e-07	1.01129661529381e-05	3.3503427310593e-05
BCL2A1	0	0	0	1	1	0	1.05963310546174e-08	1.35139504917734e-05	0.000117526554938324
FZD3	0	0	0	1	1	0	6.96760698102314e-08	2.37139472148387e-05	0.000185661102639301
IFNA13	0	0	0	1	1	0	6.6454015634934e-09	6.71905910555717e-06	5.50349188069447e-05
HK2	0.425915207726879	0.42590134342341	0.00933473204513205	0.574084792273121	0.57409865657659	0.00933473204513205	1.73953582923409e-08	7.50960404615418e-06	1.04165258539689e-05
MFN1	0.181702173928609	0.181863087914664	0.0122038955305243	0.818297826071391	0.818136912085336	0.0122038955305243	4.09546243207447e-08	9.89332357278848e-06	4.54975099176055e-05
NLRP3	0.321753409884722	0.321292867619477	0.0123333154517366	0.678246590115278	0.678707132380523	0.0123333154517366	4.33067324168254e-07	9.99145843790381e-06	2.06631657657658e-05
IL12B	0	0	0	1	1	0	8.05385017875042e-08	2.46327113282037e-05	0.000221178946176741
IFI27	0.211418312974423	0.211876040835929	0.0223497117840887	0.788581687025577	0.788123959164071	0.0223497117840887	8.56679982669213e-07	1.0078281525712e-05	1.72431543245847e-05
HLTF	0	0	0	1	1	0	2.07523043841108e-11	7.25522073242869e-06	5.22210134437289e-05
CUL4A	0.105134951562325	0.104301568608619	0.00842838664442502	0.894865048437675	0.895698431391381	0.00842838664442502	2.33569613836515e-09	1.43330379499876e-05	6.14696155626964e-05
MAMLD1	0	1.22211994034021e-05	0.000115294564582797	1	0.999987778800597	0.000115294564582792	2.44922634863779e-07	9.83939761177601e-06	7.27902353295862e-05
XBP1	0.443492927573054	0.443509674175031	0.0149276539265718	0.556507072426946	0.556490325824969	0.0149276539265718	2.65459623927129e-07	8.41234924076599e-06	1.48159583694233e-05
EAF2	0	0.000203214838649555	0.00172624923079552	1	0.99979678516135	0.00172624923079553	1.35385591253835e-09	8.05003685676732e-06	1.95614816184955e-05
MICA	0.0914674811464902	0.091611973804344	0.00809596209706492	0.90853251885351	0.908388026195656	0.00809596209706494	4.80286105997893e-08	1.1925254096302e-05	5.13436854526366e-05
NCAM1	0	0	0	1	1	0	1.15526124345048e-08	2.60563294501663e-05	0.0002390481539377
STAT2	0.0465689930790916	0.0480906709943319	0.0207483992062922	0.953431006920908	0.951909329005668	0.0207483992062922	3.19360415201368e-07	9.47045189905807e-06	5.47542017530333e-05
NRIP3	0	0.000536868679352047	0.003477952275489	1	0.999463131320648	0.00347795227548901	2.41387934636896e-07	8.97761714931489e-06	4.04299713700968e-05
TLR7	0.075852965225386	0.0757155195217121	0.0101934495885961	0.924147034774614	0.924284480478288	0.0101934495885961	5.4979348525631e-08	1.12266061193225e-05	6.02148091518165e-05
MYLIP	0	0.00113627947641831	0.00510677641405381	1	0.998863720523582	0.00510677641405382	3.78719732063081e-08	1.50488592069994e-05	9.31904708817654e-05
RNF149	0.0843064324835567	0.0845893830171092	0.00943185267209792	0.915693567516443	0.915410616982891	0.00943185267209793	1.22569703807102e-06	5.20798377088513e-06	8.69676285372351e-06
ECSIT	0	0	0	1	1	0	1.14373554186713e-07	2.59889651196065e-05	0.00023090207475233
SLFN5	0.841036788571533	0.841088039508579	0.00296912391942311	0.158963211428467	0.158911960491421	0.00296912391942312	5.29960944604069e-07	8.45816886675053e-06	1.15859424450894e-05
MAP2K2	0.0667824258281216	0.0655423733020306	0.0115777524161256	0.933217574171878	0.934457626697969	0.0115777524161256	1.2630875432929e-07	1.23273242243582e-05	4.57733020434996e-05
EPSTI1	0.0280851132583744	0.0286420248635398	0.00771203983858913	0.971914886741626	0.97135797513646	0.00771203983858913	6.3112064485441e-07	1.07762357708371e-05	5.94833120067986e-05
MEFV	0	0	0	1	1	0	8.06304014259496e-09	1.82763532920002e-05	0.000147841906502797
CCDC109B	0.453489000268766	0.453260679240425	0.0101096536880983	0.546510999731234	0.546739320759575	0.0101096536880983	4.35045250535485e-08	8.82267664433062e-06	1.99371358296696e-05
IL28B	0	0	0	1	1	0	4.55379306382803e-10	1.60460379931699e-05	0.000143065170097402
GCNT4	0	0	0	1	1	0	9.0713050217144e-09	2.06998174167466e-05	0.000186915915284584
PLA2G4C	0.390807228311387	0.39066251883104	0.013410159730387	0.609192771688613	0.60933748116896	0.013410159730387	2.24594911757502e-06	1.20187059852466e-05	1.90880428422977e-05
FCGR1A	0	0	0	1	1	0	2.22767706894052e-09	2.06346316320703e-05	0.000186937661974137
MAPK3	0	0	0	1	1	0	1.44577509264144e-07	1.84259800227061e-05	0.000130495989222415
PSTPIP1	0.00438914362779748	0.00483895982611754	0.00637901621355719	0.995610856372203	0.995161040173883	0.00637901621355719	1.16463024216938e-06	1.68908042299363e-05	8.39633843498056e-05
KCTD14	0	0.000252148575622909	0.00237876490490147	1	0.999747851424377	0.00237876490490148	1.06337104535856e-07	7.70450585566512e-06	2.74939847890017e-05
ATF2	0.0409182927244258	0.040905151959638	0.0094505897880054	0.959081707275574	0.959094848040362	0.0094505897880054	1.30861759938342e-06	7.35813068317109e-06	9.60225303737142e-06
CDC37	0.187510103264359	0.187623349108588	0.0103913303048918	0.812489896735641	0.812376650891412	0.0103913303048918	2.8901697914578e-07	1.09256931259404e-05	2.32759509879564e-05
IFRD1	0	0	0	1	1	0	4.15850163371807e-07	1.61875732609891e-05	0.000114148783986411
ZFYVE16	0.0115249858791023	0.0111530384787048	0.00643563375236214	0.988475014120898	0.988846961521295	0.00643563375236213	1.78510025592481e-06	9.51501041418671e-06	1.75286290365165e-05
FOS	0	0.000374329598954963	0.00249517831885772	1	0.999625670401045	0.00249517831885772	1.355183371363e-06	2.10948123799328e-05	0.000156239603083901
SLC41A2	0.411295324542873	0.412306355307909	0.0268107115191215	0.588704675457127	0.587693644692091	0.0268107115191215	1.75248402476458e-06	1.37472184858636e-05	2.24969873670021e-05
CASS4	0.471234827928642	0.470713576383081	0.0131424517898122	0.528765172071358	0.529286423616919	0.0131424517898122	2.8582390815817e-06	1.57115708225329e-05	2.1798271558923e-05
OSM	0.0579051866152358	0.0584238183418682	0.0100109153180031	0.942094813384764	0.941576181658132	0.0100109153180031	1.88402587598917e-07	1.75677718969191e-05	9.0398104234472e-05
OLR1	0	0	0	1	1	0	1.04752870023688e-07	2.88794617442354e-05	0.000218879206884632
DCBLD1	0.137727864825922	0.138210928145945	0.0118064011355655	0.862272135174078	0.861789071854055	0.0118064011355655	1.78494228916821e-06	1.04765095697542e-05	2.96517287863864e-05
IL29	0	0	0	1	1	0	1.65336605438384e-09	2.04386926446079e-05	0.000185744430468681
MAP2K3	0.0710376896300694	0.0697628942258901	0.0101367293917431	0.928962310369931	0.93023710577411	0.0101367293917431	8.96371267738802e-08	1.81301637559059e-05	6.9165432264874e-05
GFRA2	0.302907929733232	0.301670769695479	0.0118602503702996	0.697092070266768	0.698329230304521	0.0118602503702996	9.4645931602814e-08	8.15224542688665e-06	1.48421154434154e-05
IRF1	0.312057634516239	0.312085277001868	0.0121212162852841	0.687942365483761	0.687914722998132	0.0121212162852841	1.00279185900004e-06	8.83614479715831e-06	1.442351349173e-05
IKBKE	0.203109195217167	0.20178871163391	0.0097365324709384	0.796890804782833	0.79821128836609	0.00973653247093841	6.41158453828594e-08	1.38222588135534e-05	4.35431930825412e-05
NIPAL4	0	0	0	1	1	0	5.16406550750472e-09	2.06577156327273e-05	0.000186814337240016
SEMA3A	0	0	0	1	1	0	1.62536532545013e-08	5.2544735697566e-06	4.06252785803476e-05
RELA	0.0655312076026293	0.0641654725089078	0.00653528740362974	0.934468792397371	0.935834527491092	0.00653528740362974	9.54238610089564e-07	1.49886391992593e-05	3.86590154408624e-05
LRRFIP1	0	0	0	1	1	0	1.73200506489168e-06	1.9814597312004e-05	0.00011505172596988
AXL	0.191480535119689	0.19093753939562	0.0138364469189767	0.808519464880311	0.80906246060438	0.0138364469189767	6.49008019036817e-07	8.72027451530628e-06	1.42384345146002e-05
UNC5C	0	0	0	1	1	0	4.32248461327348e-08	1.79420450437892e-05	0.00014514242318774
HIRA	0.018775929157051	0.018470011063823	0.0065448259640591	0.981224070842949	0.981529988936177	0.0065448259640591	1.51192121441239e-06	1.88514871633512e-05	9.85468879172619e-05
TNFRSF1A	0.212663860240949	0.213816289625128	0.025707463425404	0.787336139759051	0.786183710374872	0.025707463425404	2.48858547566894e-07	7.81342386970202e-06	1.94327319823603e-05
ATF3	0.269107679260624	0.270406450198157	0.033057753747072	0.730892320739376	0.729593549801843	0.033057753747072	1.66656716929662e-06	1.41813290547185e-05	2.54165303983572e-05
IL1F9	0	0	0	1	1	0	2.74684309267574e-08	1.0967858619589e-05	9.51129656829563e-05
NFKBIA	0.516604545555276	0.517191072780759	0.0196983888497057	0.483395454444724	0.482808927219241	0.0196983888497057	1.08052373062517e-06	1.53260423847736e-05	3.04605077101624e-05
TMPRSS13	0.146620693703915	0.14600818181681	0.0122627419750436	0.853379306296085	0.85399181818319	0.0122627419750436	2.9557146964301e-06	1.67578224618683e-05	3.72324758933088e-05
TEC	0.113306409638082	0.11266859012397	0.00985909795669485	0.886693590361918	0.88733140987603	0.00985909795669486	8.44393043039012e-08	9.95552538477416e-06	3.39911216677808e-05
TMEM229B	0.182330959115279	0.182614501810854	0.0106173002132737	0.817669040884721	0.817385498189146	0.0106173002132737	6.3594761588393e-07	8.94233906682592e-06	2.22246980183273e-05
NFE2L3	0.0895512107788435	0.0884373596739049	0.00815437814158264	0.910448789221156	0.911562640326095	0.00815437814158265	9.61040572144365e-08	1.45642176486918e-05	4.68863977264428e-05
OAS1	0.0863626846880671	0.0871629698605071	0.0143566845271889	0.913637315311933	0.912837030139493	0.0143566845271889	6.65712080834404e-08	1.02515400299627e-05	4.47924090501817e-05
TMEM173	0.224003041914351	0.223571224452332	0.0161027396387267	0.775996958085649	0.776428775547668	0.0161027396387267	1.02424326320721e-06	1.21397136959864e-05	2.93229324317307e-05
TAB1	0	0.000280095571768198	0.0020275680178882	1	0.999719904428232	0.0020275680178882	6.91059837075837e-08	5.31984891998316e-06	1.07966897509464e-05
IFNA21	0	0	0	1	1	0	8.02377669785584e-09	2.450678216616e-05	0.000223561460881633
STAT1	0.042670970284229	0.0440537545911905	0.0189708978663951	0.957329029715771	0.95594624540881	0.0189708978663951	2.79056687869554e-07	1.84509860712758e-05	0.000113616469896586
SLC1A3	0.0293843794162044	0.0289949524258111	0.011926153666173	0.970615620583796	0.971005047574189	0.011926153666173	1.41402632326041e-07	9.29910323853864e-06	1.83736560530976e-05
CARD9	0.407165135936206	0.407064639167682	0.0103043856268337	0.592834864063794	0.592935360832318	0.0103043856268337	1.64034064607711e-06	1.09832632296491e-05	1.77958401083535e-05
FRG2B	0	0	0	1	1	0	4.11711897268819e-09	6.50433777473643e-06	4.86601088454812e-05
HMGB2	0.288835696301088	0.2891476030714	0.0129788923780445	0.711164303698912	0.7108523969286	0.0129788923780446	2.94569315203965e-07	1.08789694459944e-05	2.22227465836226e-05
JAK1	0.0663280099648147	0.0653791249114505	0.00658771939173735	0.933671990035185	0.93462087508855	0.00658771939173735	6.22376689931235e-09	8.47281440092889e-06	1.24478473768139e-05
C9orf30	0.222865821897851	0.222026911253034	0.0127292337704455	0.777134178102149	0.777973088746966	0.0127292337704455	1.22749758304352e-08	1.4642016879629e-05	3.60776820438084e-05
ST8SIA6	0.0144127518206536	0.0142349912270268	0.00962260422143658	0.985587248179346	0.985765008772973	0.00962260422143658	1.33522959042236e-09	1.03045014803064e-05	5.22094276989738e-05
IKBKG	0.0979382326520113	0.0980060456153259	0.00966477378094017	0.902061767347989	0.901993954384674	0.00966477378094018	9.55215204005724e-07	1.12702125064027e-05	3.71772125314792e-05
RGS2	0	0.00217476769007474	0.011107111727034	1	0.997825232309925	0.011107111727034	7.26000072809994e-08	8.03806193988767e-06	1.85703450910538e-05
JUN	0.350035985365996	0.350298509899491	0.0111387215034562	0.649964014634004	0.649701490100509	0.0111387215034562	1.34819741629621e-06	1.26689792345452e-05	2.17882035543083e-05
RBM6	0.165153610623791	0.165057012834808	0.00697064194985006	0.834846389376209	0.834942987165192	0.00697064194985006	3.3389652871373e-06	1.00247858137166e-05	1.27976032263449e-05
NMI	0	0	0	1	1	0	7.4760464623107e-07	8.85437738599157e-06	3.68405564823446e-05
MVK	0	0	0	1	1	0	2.41138218277109e-08	2.57126536294995e-05	0.000217539226450629
C6orf192	0.29586388056471	0.295661669673876	0.0124076567474858	0.70413611943529	0.704338330326124	0.0124076567474858	7.54773356110629e-07	1.42743880290575e-05	3.48641592897695e-05
ABCF1	0	0	0	1	1	0	1.08147322207334e-06	2.35637434114556e-05	0.000167412173582453
GADD45A	0.59839307631741	0.598318331004047	0.0143726013510062	0.40160692368259	0.401681668995953	0.0143726013510062	1.26480889944544e-06	1.39222883564955e-05	2.33177875532967e-05
JAK2	0.200018750109847	0.200345477065598	0.0154826003351072	0.799981249890153	0.799654522934402	0.0154826003351072	1.08803355007317e-06	7.22137565629638e-06	1.24150630749722e-05
CTLA4	0.0909666583750771	0.0907725887113216	0.00714593117714055	0.909033341624923	0.909227411288678	0.00714593117714056	9.7583745854471e-07	1.50527026866055e-05	9.79392993093993e-05
CYP27B1	0	0.000126226636356484	0.00119081970575004	1	0.999873773363643	0.00119081970575003	2.80442640264361e-07	1.83874795692145e-05	0.000136764715312443
CD86	0.166802112032148	0.166577767775312	0.0100016857044941	0.833197887967852	0.833422232224688	0.0100016857044941	4.342980113292e-07	8.59344169396154e-06	1.40288369189222e-05
SLC46A3	0.351681771688354	0.351333747674595	0.0105903442215606	0.648318228311646	0.648666252325405	0.0105903442215606	1.50506409540893e-08	9.14859497836803e-06	1.60931350983849e-05
ATG9A	0	0.000865853877232258	0.00459659343871744	1	0.999134146122768	0.00459659343871743	4.16025963744567e-07	2.28970265927172e-05	0.000168656970213134
TBK1	0	0.00148409463434878	0.0108999052615171	1	0.998515905365651	0.0108999052615171	1.71267327763212e-06	1.02273095307534e-05	2.36324552695502e-05
PTK2B	0.545027393470449	0.544601298535175	0.00659205854210483	0.454972606529551	0.455398701464825	0.00659205854210483	6.65055105174094e-08	9.38466706432066e-06	1.32916249594654e-05
TNFSF10	0.198369591745137	0.199104833658972	0.0167705201832335	0.801630408254863	0.800895166341028	0.0167705201832336	8.59053786952745e-07	1.0622161919023e-05	4.66838609367507e-05
SCLT1	0.0618693862582542	0.0611501435581681	0.00957375515230673	0.938130613741746	0.938849856441832	0.00957375515230674	1.74031881843872e-06	1.00780174609773e-05	2.12413660752789e-05
CYLD	0	0	0	1	1	0	9.14155777903796e-10	2.00761815064329e-05	0.000152860197529684
STAT6	0.0165382031621536	0.0176080932081308	0.0150894191124971	0.983461796837847	0.982391906791869	0.0150894191124971	2.82776375376067e-07	1.98960499389599e-05	0.000127492851961569
SCN3A	0	0	0	1	1	0	3.79774439829909e-09	1.24083567355554e-05	0.000108124084770247
AQP9	0.283668784545008	0.283453073298939	0.0156121889981122	0.716331215454992	0.716546926701061	0.0156121889981122	3.31696014167032e-06	1.37200924709323e-05	4.36844407696407e-05
IRF3	0	0	0	1	1	0	1.99753682245941e-09	1.6439273136565e-05	0.00011724462300354
CREB1	0.283630943719638	0.28295837650883	0.0114471751429996	0.716369056280362	0.71704162349117	0.0114471751429996	5.28793090663508e-07	7.59842619458889e-06	1.08747167283892e-05
SLCO5A1	0.0776481723710939	0.0768890615612343	0.0076384460840347	0.922351827628906	0.923110938438766	0.0076384460840347	2.22500441787134e-07	1.33242810206647e-05	7.13607909834081e-05
RIPK1	0.0839390029055458	0.0833239135078564	0.00804790962266919	0.916060997094454	0.916676086492144	0.0080479096226692	3.70243171708416e-07	1.07385515508073e-05	2.78088822558212e-05
FCGR2B	0.397376397778451	0.397329731642866	0.0142511631697474	0.602623602221549	0.602670268357134	0.0142511631697474	9.84575240126312e-08	9.68774356783956e-06	2.44021709217017e-05
VCAN	0.231061750164314	0.231559199256052	0.0185228994069608	0.768938249835686	0.768440800743948	0.0185228994069607	2.11156044709533e-07	1.322608180978e-05	3.68090954404827e-05
FAS	0	4.46912005690459e-05	0.000421615942937336	1	0.999955308799431	0.000421615942937335	2.46559440488042e-09	2.43571839125892e-05	0.000203390129638728
KMO	0.250344628361916	0.250045847677813	0.017030014485641	0.749655371638084	0.749954152322187	0.017030014485641	5.00582969881087e-07	1.33197472380822e-05	3.11353388889838e-05
TLR9	0	0	0	1	1	0	1.6520088846672e-09	1.97242618862004e-05	0.000176100280826225
LRMP	0.180187193065162	0.181002769009202	0.0158449735944094	0.819812806934838	0.818997230990798	0.0158449735944094	5.3028239371588e-07	1.24455506813041e-05	6.13575612916868e-05
VAV2	0	0	0	1	1	0	6.06831948149308e-07	8.16216248160282e-06	2.52371515518469e-05
TGFB1	0.295826217487736	0.29522590064868	0.00831407951261658	0.704173782512263	0.70477409935132	0.00831407951261658	2.38728382770866e-07	1.13583332347147e-05	2.31295504388761e-05
AP2A2	0.339293695111633	0.339769716677187	0.0139257162098094	0.660706304888367	0.660230283322813	0.0139257162098094	1.07736417479982e-09	1.09544405279439e-05	2.97105716593118e-05
UNKL	0	0	0	1	1	0	3.7129421567756e-09	1.06680135856397e-05	9.00594862229853e-05
TRAF3	0.0255014093436891	0.0249001159141234	0.00878357693566039	0.974498590656311	0.975099884085877	0.00878357693566039	1.14879983482607e-08	1.44883273290054e-05	6.63302412643383e-05
CCL1	0	0.00014511121016799	0.00136897641877471	1	0.999854888789832	0.00136897641877471	4.48246021571244e-08	1.55273699610912e-05	0.000119090723785828
CD48	0.0422937859673863	0.0418028716954677	0.0102954954675156	0.957706214032614	0.958197128304532	0.0102954954675156	3.39562332256446e-08	1.17895368602875e-05	3.71172655000005e-05
WDFY4	0.572643090453604	0.572467099551191	0.0111855487948707	0.427356909546396	0.427532900448809	0.0111855487948707	2.49660702936989e-06	1.26706352324724e-05	1.57909458942933e-05
C15orf48	0.358312647426649	0.358389796796682	0.0245485246865986	0.641687352573351	0.641610203203318	0.0245485246865986	1.81104676957526e-07	7.99227090001765e-06	1.41774466112827e-05
LIPH	0	0	0	1	1	0	1.91569005425146e-09	1.10407302741481e-05	9.56586209206068e-05
TNFRSF10A	0	0	0	1	1	0	6.92354744393897e-08	1.55592336027368e-05	0.00010095069080167
MX1	0	9.04549621524115e-05	0.000853350406246744	1	0.999909545037848	0.000853350406246751	6.61102341753926e-07	2.72925651599597e-05	0.000228731538056901
LGALS3BP	0.0354703874721293	0.0347839655617085	0.00919252509959043	0.964529612527871	0.965216034438292	0.00919252509959043	8.46269566814212e-07	1.16369048660533e-05	1.95424100913996e-05
P2RY13	0.219494523007161	0.219018775897601	0.0117574665069107	0.780505476992839	0.780981224102399	0.0117574665069107	9.58235422043422e-07	1.56439039772965e-05	5.30042757453345e-05
PI4K2B	0.53621940130053	0.535494497795395	0.019451796560168	0.46378059869947	0.464505502204605	0.019451796560168	9.56279207813051e-07	8.27887164853696e-06	2.61574959335124e-05
GK	0	0	0	1	1	0	3.26080426831487e-10	3.60295647772776e-05	0.000330957046371579
ZNF280D	0.0326310667673169	0.0324776057238758	0.00643286009349834	0.967368933232683	0.967522394276124	0.00643286009349835	4.31417536635474e-08	1.21607230979986e-05	7.23403558920087e-05
AIM2	0	0.000464287284613051	0.00361056065396634	1	0.999535712715387	0.00361056065396634	8.65296812092458e-09	5.9444205497142e-06	1.09337656891938e-05
DEPDC7	0	0	0	1	1	0	3.51163349569351e-08	6.18047323991442e-06	4.54960880835647e-05
IL7	0	0	0	1	1	0	1.26785624375858e-07	1.51790406424374e-05	0.000124657012430024
